id,user_id,page_name,page_path,session_id,ip_address,user_agent,viewed_at,duration_seconds,left_at
595,1,Homepage,/,session-1754592173358-t496zxdsm,,,2025-08-07T18:42:56.320000,,
596,1,Homepage,/,session-1754592173358-t496zxdsm,,,2025-08-07T18:42:56.726666,,
597,1,Homepage,/,session-1754592181342-rn22v3hd0,,,2025-08-07T18:43:04.310000,,
598,1,Homepage,/,session-1754592181342-rn22v3hd0,,,2025-08-07T18:43:04.736666,,
599,1,Homepage,/,session-1754592217650-1md8x31gu,,,2025-08-07T18:43:39.710000,,
600,1,Homepage,/,session-1754592217650-1md8x31gu,,,2025-08-07T18:43:40.650000,,
601,1,Homepage,/,session-1754592237991-kwicag83z,,,2025-08-07T18:44:00.440000,,
602,1,Homepage,/,session-1754592237991-kwicag83z,,,2025-08-07T18:44:01.400000,,
603,1,Homepage,/,session-1754592497303-qpij40vx0,,,2025-08-07T18:48:21.170000,,
604,1,Homepage,/,session-1754592497303-qpij40vx0,,,2025-08-07T18:48:21.596666,,
605,1,Homepage,/,session-1754592747083-kbcvenzyo,,,2025-08-07T18:52:30.243333,,
606,1,Homepage,/,session-1754592747083-kbcvenzyo,,,2025-08-07T18:52:30.656666,,
607,1,Homepage,/,session-1754592846131-dlh640p81,,,2025-08-07T18:54:06.666666,,
608,1,Homepage,/,session-1754592846131-dlh640p81,,,2025-08-07T18:55:01.140000,,
609,1,Homepage,/,session-1754592846131-dlh640p81,,,2025-08-07T18:56:48.433333,,
610,1,Homepage,/,session-1754592846131-dlh640p81,,,2025-08-07T18:56:54.300000,,
611,1,Homepage,/,session-1754592846131-dlh640p81,,,2025-08-07T18:56:54.753333,,
612,1,Homepage,/,session-1754593018403-9dfh9lbti,,,2025-08-07T18:57:00.596666,,
613,1,Homepage,/,session-1754593018403-9dfh9lbti,,,2025-08-07T18:57:01.013333,,
614,1,Homepage,/,session-1754593019758-l3fui6p2j,,,2025-08-07T18:57:06.306666,,
615,1,Homepage,/,session-1754593019758-l3fui6p2j,,,2025-08-07T18:57:06.730000,,
616,1,Homepage,/,session-1754593028856-7t09bx4hq,,,2025-08-07T18:57:09.426666,,
617,1,Homepage,/,session-1754593033246-l6lypyqax,,,2025-08-07T18:57:16.370000,,
618,1,Homepage,/,session-1754593033246-l6lypyqax,,,2025-08-07T18:57:16.916666,,
619,1,Homepage,/,session-1754593035798-vq2msoy43,,,2025-08-07T18:57:20.276666,,
620,1,Homepage,/,session-1754593035798-vq2msoy43,,,2025-08-07T18:57:20.756666,,
621,1,Homepage,/,session-1754593035798-vq2msoy43,,,2025-08-07T18:57:21.183333,,
622,1,Homepage,/,session-1754593042593-1azu3223t,,,2025-08-07T18:57:25.576666,,
623,1,Homepage,/,session-1754593042593-1azu3223t,,,2025-08-07T18:57:26.006666,,
624,1,Homepage,/,session-1754593050550-ujjwh7b70,,,2025-08-07T18:57:33.680000,,
625,1,Homepage,/,session-1754593050550-ujjwh7b70,,,2025-08-07T18:57:34.110000,,
626,1,Homepage,/,session-1754593051774-da5q5bqi7,,,2025-08-07T18:57:37.290000,,
627,1,Homepage,/,session-1754593051774-da5q5bqi7,,,2025-08-07T18:57:37.693333,,
628,1,Homepage,/,session-1754593081736-fffi5gdym,,,2025-08-07T18:58:04.820000,,
629,1,Homepage,/,session-1754593081736-fffi5gdym,,,2025-08-07T18:58:05.243333,,
630,1,Homepage,/,session-1754593272642-bl86z5mpl,,,2025-08-07T19:01:16.300000,,
631,1,Homepage,/,session-1754593272642-bl86z5mpl,,,2025-08-07T19:01:16.816666,,
632,1,Homepage,/,session-1754594003030-3mwozwq03,,,2025-08-07T19:13:25.260000,,
633,1,Homepage,/,session-1754594003030-3mwozwq03,,,2025-08-07T19:13:26.143333,,
634,1,Homepage,/,session-1754594248392-cu7yu5wsk,,,2025-08-07T19:17:28.963333,,
635,1,Homepage,/,session-1754595176767-m34jxgz6l,,,2025-08-07T19:33:00.683333,,
636,1,Homepage,/,session-1754595190005-x3b088lud,,,2025-08-07T19:33:10.623333,,
637,1,Homepage,/,session-1754595226096-lcaphoygt,,,2025-08-07T19:33:46.496666,,
638,1,Homepage,/,session-1754595253190-tnx29s888,,,2025-08-07T19:34:13.720000,,
639,1,Homepage,/,session-1754595253190-tnx29s888,,,2025-08-07T19:34:36.270000,,
640,1,State Legislation - Texas,/state/texas,session-1754595253190-tnx29s888,,,2025-08-07T19:34:41.796666,,
641,1,Homepage,/,session-1754595253190-tnx29s888,,,2025-08-07T19:34:58.706666,,
642,1,Homepage,/,session-1754595689653-8zzmj4akc,,,2025-08-07T19:41:30.590000,,
643,1,State Legislation Overview,/state-legislation,session-1754595689653-8zzmj4akc,,,2025-08-07T19:41:35.346666,,
644,1,Homepage,/,session-1754595689653-8zzmj4akc,,,2025-08-07T19:41:52.433333,,
645,1,Homepage,/,session-1754595689653-8zzmj4akc,,,2025-08-07T19:42:42.153333,,
646,1,Homepage,/,session-1754595689653-8zzmj4akc,,,2025-08-07T19:43:26.060000,,
647,1,Homepage,/,session-1754595953953-0ljkazx6i,,,2025-08-07T19:45:54.743333,,
648,1,Homepage,/,session-1754597432750-vhkkgfjvy,,,2025-08-07T20:10:35.230000,,
649,1,Homepage,/,session-1754597432750-vhkkgfjvy,,,2025-08-07T20:10:35.660000,,
650,1,Homepage,/,session-1754538347861-7692k6y43,,,2025-08-07T20:10:41.313333,,
651,1,Homepage,/,session-1754597479810-jw0amrfzy,,,2025-08-07T20:11:23.200000,,
652,1,Homepage,/,session-1754597479810-jw0amrfzy,,,2025-08-07T20:11:23.616666,,
653,1,Homepage,/,session-1754597490008-3wbfky0i3,,,2025-08-07T20:11:33.306666,,
654,1,Homepage,/,session-1754597490008-3wbfky0i3,,,2025-08-07T20:11:33.746666,,
655,1,State Legislation - Texas,/state/texas,session-1754597672231-zdddzt3q6,,,2025-08-07T20:14:32.783333,,
656,1,State Legislation - Texas,/state/texas,session-1754597672231-zdddzt3q6,,,2025-08-07T20:14:34.700000,,
657,1,State Legislation - Texas,/state/texas,session-1754597672231-zdddzt3q6,,,2025-08-07T20:20:47.330000,,
658,1,State Legislation - Texas,/state/texas,session-1754597672231-zdddzt3q6,,,2025-08-07T20:20:49.233333,,
659,1,Homepage,/,session-1754598065074-ai9jc2bjv,,,2025-08-07T20:21:05.583333,,
660,1,Homepage,/,session-1754598065074-ai9jc2bjv,,,2025-08-07T20:21:06.013333,,
661,1,State Legislation - Texas,/state/texas,session-1754598065074-ai9jc2bjv,,,2025-08-07T20:22:22.036666,,
662,1,State Legislation - Texas,/state/texas,session-1754598065074-ai9jc2bjv,,,2025-08-07T20:22:23.913333,,
663,1,State Legislation - Texas,/state/texas,session-1754598065074-ai9jc2bjv,,,2025-08-07T20:24:08.466666,,
664,1,State Legislation - Texas,/state/texas,session-1754598065074-ai9jc2bjv,,,2025-08-07T20:24:14.100000,,
665,1,State Legislation - Texas,/state/texas,session-1754598065074-ai9jc2bjv,,,2025-08-07T20:24:38.660000,,
666,1,State Legislation - Texas,/state/texas,session-1754598065074-ai9jc2bjv,,,2025-08-07T20:24:41.833333,,
667,1,Homepage,/,session-1754598065074-ai9jc2bjv,,,2025-08-07T20:26:00.676666,,
668,1,Homepage,/,session-1754598065074-ai9jc2bjv,,,2025-08-07T20:26:01.110000,,
669,1,Homepage,/,session-1754598737461-gkdwmdkgg,,,2025-08-07T20:32:17.883333,,
670,1,Homepage,/,session-1754598737461-gkdwmdkgg,,,2025-08-07T20:32:18.300000,,
671,1,Homepage,/,session-1754599076123-rcmlvpqp3,,,2025-08-07T20:37:56.950000,,
672,1,Homepage,/,session-1754599076123-rcmlvpqp3,,,2025-08-07T20:37:57.460000,,
673,1,State Legislation Overview,/state-legislation,session-1754599076123-rcmlvpqp3,,,2025-08-07T20:38:04.566666,,
674,1,State Legislation Overview,/state-legislation,session-1754599076123-rcmlvpqp3,,,2025-08-07T20:38:05.006666,,
675,1,State Legislation - Texas,/state/texas,session-1754599076123-rcmlvpqp3,,,2025-08-07T20:38:09.016666,,
676,1,State Legislation - Texas,/state/texas,session-1754599076123-rcmlvpqp3,,,2025-08-07T20:38:10.976666,,
677,1,Homepage,/,session-1754599157365-ufzsg4vcl,,,2025-08-07T20:39:20.973333,,
678,1,Homepage,/,session-1754602273214-aseireo88,,,2025-08-07T21:31:14.040000,,
679,1,State Legislation Overview,/state-legislation,session-1754602273214-aseireo88,,,2025-08-07T21:31:49.523333,,
680,1,State Legislation - Texas,/state/texas,session-1754602273214-aseireo88,,,2025-08-07T21:32:08.930000,,
681,1,Homepage,/,session-1754599157365-ufzsg4vcl,,,2025-08-07T21:48:55.233333,,
682,1,State Legislation Overview,/state-legislation,session-1754599157365-ufzsg4vcl,,,2025-08-07T21:48:58.703333,,
683,1,State Selection - California,/state/california,session-1754599157365-ufzsg4vcl,,,2025-08-07T21:49:14.060000,,
684,1,State Legislation - California,/state/california,session-1754599157365-ufzsg4vcl,,,2025-08-07T21:49:14.200000,,
685,1,Homepage,/,session-1754599157365-ufzsg4vcl,,,2025-08-07T21:51:09.103333,,
686,1,State Legislation - Texas,/state/texas,session-1754599076123-rcmlvpqp3,,,2025-08-07T21:58:12.290000,,
687,1,State Legislation - Texas,/state/texas,session-1754599076123-rcmlvpqp3,,,2025-08-07T21:58:14.523333,,
688,1,State Legislation - Texas,/state/texas,session-1754604855766-lfnf0d2ep,,,2025-08-07T22:14:19.526666,,
689,1,State Legislation - Texas,/state/texas,session-1754604855766-lfnf0d2ep,,,2025-08-07T22:14:21.213333,,
690,1,State Legislation - Texas,/state/texas,session-1754605262677-0phua2hk6,,,2025-08-07T22:21:06.430000,,
691,1,State Legislation - Texas,/state/texas,session-1754605262677-0phua2hk6,,,2025-08-07T22:21:08.100000,,
692,1,State Legislation - Texas,/state/texas,session-1754605800281-kkp442cyv,,,2025-08-07T22:30:00.930000,,
693,1,State Legislation - Texas,/state/texas,session-1754605800281-kkp442cyv,,,2025-08-07T22:30:02.770000,,
694,1,State Legislation - Texas,/state/texas,session-1754605800281-kkp442cyv,,,2025-08-07T22:30:25.136666,,
695,1,State Legislation - Texas,/state/texas,session-1754605800281-kkp442cyv,,,2025-08-07T22:33:25.870000,,
696,1,State Legislation - Texas,/state/texas,session-1754605800281-kkp442cyv,,,2025-08-07T22:33:55.993333,,
697,1,State Legislation - Texas,/state/texas,session-1754605800281-kkp442cyv,,,2025-08-07T22:38:29.196666,,
698,1,State Legislation - Texas,/state/texas,session-1754605800281-kkp442cyv,,,2025-08-07T22:41:00.020000,,
699,1,State Legislation - Texas,/state/texas,session-1754605800281-kkp442cyv,,,2025-08-07T22:41:01.763333,,
700,1,State Legislation - Texas,/state/texas,session-1754606581061-b6j7kc7zn,,,2025-08-07T22:43:04.086666,,
701,1,State Legislation - Texas,/state/texas,session-1754606581061-b6j7kc7zn,,,2025-08-07T22:43:05.750000,,
702,1,State Legislation - Texas,/state/texas,session-1754606980498-s91bmc5my,,,2025-08-07T22:49:44.146666,,
703,1,State Legislation - Texas,/state/texas,session-1754606980498-s91bmc5my,,,2025-08-07T22:49:45.793333,,
704,1,State Legislation - Texas,/state/texas,session-1754607224582-pgp96t4om,,,2025-08-07T22:53:48.060000,,
705,1,State Legislation - Texas,/state/texas,session-1754607224582-pgp96t4om,,,2025-08-07T22:53:49.700000,,
706,1,State Legislation - Texas,/state/texas,session-1754607675648-z2b26uguw,,,2025-08-07T23:01:16.246666,,
707,1,State Legislation - Texas,/state/texas,session-1754607675648-z2b26uguw,,,2025-08-07T23:02:34.450000,,
708,1,State Legislation - Texas,/state/texas,session-1754607675648-z2b26uguw,,,2025-08-07T23:02:55.280000,,
709,1,State Legislation - Texas,/state/texas,session-1754607675648-z2b26uguw,,,2025-08-07T23:02:56.973333,,
710,1,State Legislation - Texas,/state/texas,session-1754614092732-ren8q4rfk,,,2025-08-08T00:48:20.153333,,
711,1,State Legislation - Texas,/state/texas,session-1754614092732-ren8q4rfk,,,2025-08-08T00:48:27.123333,,
712,1,State Legislation - Texas,/state/texas,session-1754614266499-ck8l093s3,,,2025-08-08T00:51:16.250000,,
713,1,State Legislation - Texas,/state/texas,session-1754614266499-ck8l093s3,,,2025-08-08T00:51:23.250000,,
714,1,State Legislation - Texas,/state/texas,session-1754614556492-b4yfijm0c,,,2025-08-08T00:56:07.700000,,
715,1,State Legislation - Texas,/state/texas,session-1754614556492-b4yfijm0c,,,2025-08-08T00:56:12.060000,,
716,1,Homepage,/,session-1754614567741-knylkmg7m,,,2025-08-08T00:56:16.700000,,
717,1,Homepage,/,session-1754614567741-knylkmg7m,,,2025-08-08T00:56:17.873333,,
718,1,State Legislation - Texas,/state/texas,session-1754614567741-knylkmg7m,,,2025-08-08T00:56:19.053333,,
719,1,State Legislation - Texas,/state/texas,session-1754614567741-knylkmg7m,,,2025-08-08T00:56:31.510000,,
720,1,Homepage,/,session-1754614567741-knylkmg7m,,,2025-08-08T00:57:25.580000,,
721,1,Homepage,/,session-1754614567741-knylkmg7m,,,2025-08-08T00:57:26.890000,,
722,1,State Legislation - Texas,/state/texas,session-1754614567741-knylkmg7m,,,2025-08-08T00:57:30.520000,,
723,1,State Legislation - Texas,/state/texas,session-1754614567741-knylkmg7m,,,2025-08-08T00:57:35.073333,,
724,1,Settings,/settings,session-1754614567741-knylkmg7m,,,2025-08-08T01:00:20.900000,,
725,1,Settings,/settings,session-1754614567741-knylkmg7m,,,2025-08-08T01:00:23.263333,,
726,1,Settings,/settings,session-1754614567741-knylkmg7m,,,2025-08-08T01:19:16.956666,,
727,1,Homepage,/,session-1754615968139-dyj6j0o8k,,,2025-08-08T01:19:28.880000,,
728,1,State Legislation - Texas,/state/texas,session-1754615968139-dyj6j0o8k,,,2025-08-08T01:19:36.136666,,
729,1,Settings,/settings,session-1754614567741-knylkmg7m,,,2025-08-08T01:20:44.390000,,
730,1,Settings,/settings,session-1754614567741-knylkmg7m,,,2025-08-08T01:22:17.356666,,
731,1,Settings,/settings,session-1754614567741-knylkmg7m,,,2025-08-08T01:25:01.870000,,
732,1,Settings,/settings,session-1754614567741-knylkmg7m,,,2025-08-08T01:26:36.366666,,
733,1,Settings,/settings,session-1754614567741-knylkmg7m,,,2025-08-08T01:28:08.556666,,
734,1,Settings,/settings,session-1754614567741-knylkmg7m,,,2025-08-08T01:33:56.033333,,
735,1,Settings,/settings,session-1754614567741-knylkmg7m,,,2025-08-08T01:40:43.690000,,
736,1,Settings,/settings,session-1754614567741-knylkmg7m,,,2025-08-08T01:42:21.363333,,
737,1,Settings,/settings,session-1754618029860-knkk3ulpm,,,2025-08-08T01:53:53.623333,,
738,1,Settings,/settings,session-1754618029860-knkk3ulpm,,,2025-08-08T01:53:54.983333,,
739,1,Settings,/settings,session-1754618029860-knkk3ulpm,,,2025-08-08T02:28:23.490000,,
740,1,Settings,/settings,session-1754618029860-knkk3ulpm,,,2025-08-08T02:29:56.303333,,
741,1,Settings,/settings,session-1754620181331-sfeluk352,,,2025-08-08T02:31:38.430000,,
742,1,Settings,/settings,session-1754620181331-sfeluk352,,,2025-08-08T02:33:11.836666,,
743,1,State Legislation - Texas,/state/texas,session-1754620181331-sfeluk352,,,2025-08-08T02:33:18.693333,,
744,1,State Legislation - Texas,/state/texas,session-1754620181331-sfeluk352,,,2025-08-08T02:33:37.426666,,
745,1,State Legislation - Texas,/state/texas,session-1754620181331-sfeluk352,,,2025-08-08T02:33:46.763333,,
746,1,State Legislation - Texas,/state/texas,session-1754620181331-sfeluk352,,,2025-08-08T02:52:39.930000,,
747,1,State Legislation - Texas,/state/texas,session-1754620181331-sfeluk352,,,2025-08-08T02:52:50.303333,,
748,1,State Legislation - Texas,/state/texas,session-1754620181331-sfeluk352,,,2025-08-08T02:53:00.566666,,
749,1,State Legislation - Texas,/state/texas,session-1754620181331-sfeluk352,,,2025-08-08T02:53:10.323333,,
750,1,State Legislation - Texas,/state/texas,session-1754620181331-sfeluk352,,,2025-08-08T02:53:20.186666,,
751,1,State Legislation - Texas,/state/texas,session-1754620181331-sfeluk352,,,2025-08-08T02:53:32.860000,,
752,1,State Legislation - Texas,/state/texas,session-1754620181331-sfeluk352,,,2025-08-08T02:53:43.010000,,
753,1,State Legislation - Texas,/state/texas,session-1754620181331-sfeluk352,,,2025-08-08T02:54:54.426666,,
754,1,State Legislation - Texas,/state/texas,session-1754620181331-sfeluk352,,,2025-08-08T02:54:59.500000,,
755,1,State Legislation - Texas,/state/texas,session-1754621735755-nbi9u31kp,,,2025-08-08T02:55:37.166666,,
756,1,State Legislation - Texas,/state/texas,session-1754621735755-nbi9u31kp,,,2025-08-08T13:25:00.883333,,
757,1,State Legislation - Texas,/state/texas,session-1754621735755-nbi9u31kp,,,2025-08-08T13:25:08.510000,,
758,1,State Legislation - Texas,/state/texas,session-1754662758352-1yebghymd,,,2025-08-08T14:19:28.006666,,
759,1,State Legislation - Texas,/state/texas,session-1754662758352-1yebghymd,,,2025-08-08T14:19:32.256666,,
760,1,State Legislation - California,/state/california,session-1754662762531-lxcdo9rtq,,,2025-08-08T14:19:36.583333,,
761,1,State Legislation - California,/state/california,session-1754662762531-lxcdo9rtq,,,2025-08-08T14:19:44.236666,,
762,1,State Legislation - California,/state/california,session-1754662762531-lxcdo9rtq,,,2025-08-08T14:19:49.266666,,
763,1,State Legislation - Colorado,/state/colorado,session-1754662814935-1b1i6o8a0,,,2025-08-08T14:20:16.070000,,
764,1,State Legislation - Colorado,/state/colorado,session-1754662814935-1b1i6o8a0,,,2025-08-08T14:25:42.510000,,
765,1,State Legislation - Colorado,/state/colorado,session-1754662814935-1b1i6o8a0,,,2025-08-08T14:25:46.476666,,
766,1,State Legislation - Colorado,/state/colorado,session-1754663571069-49ukf7kmj,,,2025-08-08T14:32:59.973333,,
767,1,State Legislation - Colorado,/state/colorado,session-1754663571069-49ukf7kmj,,,2025-08-08T14:33:04.336666,,
768,1,State Legislation - Colorado,/state/colorado,session-1754664157824-7eoxhmtym,,,2025-08-08T14:42:45.886666,,
769,1,State Legislation - Colorado,/state/colorado,session-1754664157824-7eoxhmtym,,,2025-08-08T14:42:50.350000,,
770,1,State Legislation - Colorado,/state/colorado,session-1754664897992-ve7ifsoqx,,,2025-08-08T14:55:04.410000,,
771,1,State Legislation - Colorado,/state/colorado,session-1754664897992-ve7ifsoqx,,,2025-08-08T14:55:08.526666,,
772,1,Homepage,/,session-1754664929472-srzryr1f0,,,2025-08-08T14:55:30.586666,,
773,1,Homepage,/,session-1754664929472-srzryr1f0,,,2025-08-08T14:55:31.603333,,
774,1,Homepage,/,session-1754664929472-srzryr1f0,,,2025-08-08T14:55:51.873333,,
775,1,Homepage,/,session-1754664929472-srzryr1f0,,,2025-08-08T14:55:53.140000,,
776,1,State Legislation - Colorado,/state/colorado,session-1754664929472-srzryr1f0,,,2025-08-08T14:57:12.960000,,
777,1,State Legislation - Colorado,/state/colorado,session-1754664929472-srzryr1f0,,,2025-08-08T14:57:17.410000,,
778,1,State Legislation - Colorado,/state/colorado,session-1754664929472-srzryr1f0,,,2025-08-08T15:10:29.120000,,
779,1,State Legislation - Colorado,/state/colorado,session-1754664929472-srzryr1f0,,,2025-08-08T15:10:33.653333,,
780,1,State Legislation - Colorado,/state/colorado,session-1754666964154-g5rbvjvx6,,,2025-08-08T15:29:33.346666,,
781,1,State Legislation - Colorado,/state/colorado,session-1754666964154-g5rbvjvx6,,,2025-08-08T15:29:37.526666,,
782,1,State Legislation - Colorado,/state/colorado,session-1754667561055-ad96chx3o,,,2025-08-08T15:39:29.980000,,
783,1,State Legislation - Colorado,/state/colorado,session-1754667561055-ad96chx3o,,,2025-08-08T15:39:34.403333,,
784,1,State Legislation - Colorado,/state/colorado,session-1754668148560-d75rv9bqx,,,2025-08-08T15:49:31.346666,,
785,1,State Legislation - Colorado,/state/colorado,session-1754668148560-d75rv9bqx,,,2025-08-08T15:49:39.133333,,
786,1,State Legislation - Colorado,/state/colorado,session-1754668682076-95w5g39va,,,2025-08-08T15:58:07.560000,,
787,1,State Legislation - Colorado,/state/colorado,session-1754668682076-95w5g39va,,,2025-08-08T15:58:11.590000,,
788,1,State Legislation - Colorado,/state/colorado,session-1754669225334-16aok3870,,,2025-08-08T16:07:14.240000,,
789,1,State Legislation - Colorado,/state/colorado,session-1754669225334-16aok3870,,,2025-08-08T16:07:18.593333,,
790,1,State Legislation - Colorado,/state/colorado,session-1754669871792-5ag0ypy40,,,2025-08-08T16:18:00.920000,,
791,1,State Legislation - Colorado,/state/colorado,session-1754669871792-5ag0ypy40,,,2025-08-08T16:18:04.866666,,
792,1,State Legislation - Colorado,/state/colorado,session-1754670403163-n4rrrm9p0,,,2025-08-08T16:26:51.990000,,
793,1,State Legislation - Colorado,/state/colorado,session-1754670403163-n4rrrm9p0,,,2025-08-08T16:26:56.283333,,
794,1,State Legislation - Colorado,/state/colorado,session-1754670477979-rmmzswjyw,,,2025-08-08T16:28:05.203333,,
795,1,State Legislation - Colorado,/state/colorado,session-1754670477979-rmmzswjyw,,,2025-08-08T16:28:09.270000,,
796,1,State Legislation - Colorado,/state/colorado,session-1754670584693-sqk5pn2x6,,,2025-08-08T16:29:51.696666,,
797,1,State Legislation - Colorado,/state/colorado,session-1754670584693-sqk5pn2x6,,,2025-08-08T16:29:56.600000,,
798,1,State Legislation - Colorado,/state/colorado,session-1754670658972-p23nocoyd,,,2025-08-08T16:31:05.896666,,
799,1,State Legislation - Colorado,/state/colorado,session-1754670658972-p23nocoyd,,,2025-08-08T16:31:10.640000,,
800,1,Homepage,/,session-1754670745313-vhrsbkswm,,,2025-08-08T16:32:26.343333,,
801,1,Homepage,/,session-1754670745313-vhrsbkswm,,,2025-08-08T16:32:27.366666,,
802,1,State Legislation - Texas,/state/texas,session-1754670745313-vhrsbkswm,,,2025-08-08T16:32:35.170000,,
803,1,State Legislation - Texas,/state/texas,session-1754670745313-vhrsbkswm,,,2025-08-08T16:32:41.023333,,
804,1,Homepage,/,session-1754670745313-vhrsbkswm,,,2025-08-08T16:34:07.210000,,
805,1,Homepage,/,session-1754670745313-vhrsbkswm,,,2025-08-08T16:34:08.223333,,
806,1,State Legislation - Colorado,/state/colorado,session-1754670745313-vhrsbkswm,,,2025-08-08T16:34:54.890000,,
807,1,State Legislation - Colorado,/state/colorado,session-1754670745313-vhrsbkswm,,,2025-08-08T16:34:59.390000,,
808,1,State Legislation - Colorado,/state/colorado,session-1754670745313-vhrsbkswm,,,2025-08-08T16:49:33.160000,,
809,1,State Legislation - Colorado,/state/colorado,session-1754670745313-vhrsbkswm,,,2025-08-08T16:49:37.316666,,
810,1,State Legislation - Colorado,/state/colorado,session-1754671854259-60dqa1g2g,,,2025-08-08T16:51:01.956666,,
811,1,State Legislation - Colorado,/state/colorado,session-1754671854259-60dqa1g2g,,,2025-08-08T16:51:06.120000,,
812,1,State Legislation - Colorado,/state/colorado,session-1754672455058-az81povc9,,,2025-08-08T17:01:04.536666,,
813,1,State Legislation - Colorado,/state/colorado,session-1754672455058-az81povc9,,,2025-08-08T17:01:08.900000,,
814,1,State Legislation - Colorado,/state/colorado,session-1754673034874-9lbq0bvq4,,,2025-08-08T17:10:44.153333,,
815,1,State Legislation - Colorado,/state/colorado,session-1754673034874-9lbq0bvq4,,,2025-08-08T17:10:49.960000,,
816,1,Homepage,/,session-1754673069478-wy0d3hfu1,,,2025-08-08T17:11:14.016666,,
817,1,State Legislation - Colorado,/state/colorado,session-1754673069478-wy0d3hfu1,,,2025-08-08T17:11:28.993333,,
818,1,Homepage,/,session-1754683758032-22prfpwrx,,,2025-08-08T20:10:23.653333,,
819,1,State Legislation - Texas,/state/texas,session-1754683758032-22prfpwrx,,,2025-08-08T20:10:48.100000,,
820,1,State Legislation Overview,/state-legislation,session-1754683758032-22prfpwrx,,,2025-08-08T20:12:51.066666,,
821,1,State Selection - Texas,/state/texas,session-1754683758032-22prfpwrx,,,2025-08-08T20:12:53.713333,,
822,1,State Legislation - Texas,/state/texas,session-1754683758032-22prfpwrx,,,2025-08-08T20:12:55.173333,,
823,1,State Legislation Overview,/state-legislation,session-1754683758032-22prfpwrx,,,2025-08-08T20:14:29.516666,,
824,1,State Selection - Texas,/state/texas,session-1754683758032-22prfpwrx,,,2025-08-08T20:14:37.260000,,
825,1,State Legislation - Texas,/state/texas,session-1754683758032-22prfpwrx,,,2025-08-08T20:14:37.440000,,
826,1,Homepage,/,session-1754683758032-22prfpwrx,,,2025-08-08T20:16:54.203333,,
827,1,State Legislation - Texas,/state/texas,session-1754683758032-22prfpwrx,,,2025-08-08T20:17:15.976666,,
828,1,State Legislation - Colorado,/state/colorado,session-1754688310443-56j5fklml,,,2025-08-08T21:25:16.760000,,
829,1,State Legislation - Colorado,/state/colorado,session-1754688310443-56j5fklml,,,2025-08-08T21:25:23.070000,,
830,1,State Legislation - Colorado,/state/colorado,session-1754688560210-7d2wkcwz4,,,2025-08-08T21:29:30.720000,,
831,1,State Legislation - Colorado,/state/colorado,session-1754688560210-7d2wkcwz4,,,2025-08-08T21:29:37.403333,,
832,1,State Legislation - Colorado,/state/colorado,session-1754690015031-6ugc88che,,,2025-08-08T21:53:50.030000,,
833,1,State Legislation - Colorado,/state/colorado,session-1754690015031-6ugc88che,,,2025-08-08T21:53:56.566666,,
834,1,State Legislation - Colorado,/state/colorado,session-1754690437256-093o26wmw,,,2025-08-08T22:00:48.210000,,
835,1,State Legislation - Colorado,/state/colorado,session-1754690437256-093o26wmw,,,2025-08-08T22:00:53.653333,,
836,1,State Legislation - Colorado,/state/colorado,session-1754690835274-xby6m34tz,,,2025-08-08T22:07:25.033333,,
837,1,State Legislation - Colorado,/state/colorado,session-1754690835274-xby6m34tz,,,2025-08-08T22:07:38.360000,,
838,1,State Legislation - Colorado,/state/colorado,session-1754690974110-ddix1xdn1,,,2025-08-08T22:09:43.750000,,
839,1,State Legislation - Colorado,/state/colorado,session-1754690974110-ddix1xdn1,,,2025-08-08T22:09:49.230000,,
840,1,State Legislation - California,/state/california,session-1754691020761-hzxmoybnn,,,2025-08-08T22:10:22.356666,,
841,1,State Legislation - California,/state/california,session-1754691020761-hzxmoybnn,,,2025-08-08T22:28:36.076666,,
842,1,State Legislation - California,/state/california,session-1754691020761-hzxmoybnn,,,2025-08-08T22:28:43.106666,,
843,1,State Legislation - California,/state/california,session-1754693810120-fwhzzt5n4,,,2025-08-08T22:57:01.690000,,
844,1,State Legislation - California,/state/california,session-1754693810120-fwhzzt5n4,,,2025-08-08T22:57:05.193333,,
845,1,State Legislation - California,/state/california,session-1754694485252-gs2irpyzb,,,2025-08-08T23:08:14.896666,,
846,1,State Legislation - California,/state/california,session-1754694485252-gs2irpyzb,,,2025-08-08T23:08:21.760000,,
847,1,Homepage,/,session-1754694738577-na7aeo03u,,,2025-08-08T23:12:20.010000,,
848,1,Homepage,/,session-1754694738577-na7aeo03u,,,2025-08-08T23:12:21.466666,,
849,1,State Legislation - California,/state/california,session-1754694738577-na7aeo03u,,,2025-08-08T23:12:31.920000,,
850,1,State Legislation - California,/state/california,session-1754694738577-na7aeo03u,,,2025-08-08T23:12:33.180000,,
851,1,State Legislation Overview,/state-legislation,session-1754694738577-na7aeo03u,,,2025-08-09T00:34:12.440000,,
852,1,State Legislation Overview,/state-legislation,session-1754694738577-na7aeo03u,,,2025-08-09T00:34:13.830000,,
853,1,Homepage,/,session-1754694738577-na7aeo03u,,,2025-08-09T00:56:20.286666,,
854,1,Homepage,/,session-1754694738577-na7aeo03u,,,2025-08-09T00:56:24.140000,,
855,1,State Legislation - California,/state/california,session-1754694738577-na7aeo03u,,,2025-08-09T00:56:26.666666,,
856,1,State Legislation - California,/state/california,session-1754694738577-na7aeo03u,,,2025-08-09T00:56:28.430000,,
